100	31360
200	83713
300	180372
400	310184
500	475611
600	738178
700	1363731
800	1763225
900	2236638
1000	2713615
1100	3202786
1200	4402282
1300	4382686
1400	6378287
1500	6247178
1600	6674536
1700	7868129
1800	8771696
1900	11448408
2000	11814300
2100	12484195
2200	13910118
2300	14558022
2400	18247631
2500	16215698
2600	20350727
2700	20382421
2800	23460090
2900	27532965
3000	27293718
3100	32017197
3200	28082311
3300	27995852
3400	34223560
3500	39997170
3600	43182017
3700	42110699
3800	41643990
3900	47876964
4000	45562414
4100	46705831
4200	57297295
4300	53268623
4400	54493460
4500	58700786
4600	62410651
4700	70747622
4800	74027052
4900	73531928
5000	79034116
5100	83942605
5200	86113620
5300	93788159
5400	89655516
5500	91059036
5600	131866637
5700	156562639
5800	119458213
5900	104394149
6000	135074819
6100	121078354
6200	119280516
6300	122037169
6400	111094452
6500	126477310
6600	129882483
6700	147408894
6800	145863250
6900	146828514
7000	155761122
7100	140511510
7200	145289781
7300	189714829
7400	165997225
7500	187968151
7600	183173488
7700	199331985
7800	204989654
7900	192452812
8000	173107185
8100	205309021
8200	206912226
8300	211589670
8400	246219757
8500	242487473
8600	205104290
8700	248210882
8800	259426881
8900	252901360
9000	243651983
9100	282142869
9200	263264754
9300	300265971
9400	270167582
9500	358396034
9600	296100053
9700	283670790
9800	274851063
9900	285923951
10000	289305960
10100	364358721
10200	285592741
10300	304511224
10400	263270705
10500	288910107
10600	285933526
10700	270626347
10800	263995139
10900	266869846
11000	269963418
11100	299343080
11200	324642391
11300	330123003
11400	335358066
11500	333847867
11600	373480827
11700	377582067
11800	355958553
11900	374099477
12000	399372538
12100	386349699
12200	392141235
12300	398228220
12400	395240423
12500	443507770
12600	434296951
12700	426118430
12800	411570785
12900	388965236
13000	401965917
13100	411123329
13200	408762169
13300	435078072
13400	409672566
13500	416312822
13600	406928576
13700	436604253
13800	423533021
13900	425185817
14000	436307013
14100	442524814
14200	453510129
14300	460036095
14400	466552527
14500	480369654
14600	486803957
14700	493603803
14800	503095192
14900	496377364
15000	491276164
15100	740410823
15200	571350167
15300	585099821
15400	559967851
15500	547950024
15600	548365301
15700	547042224
15800	576860865
15900	562340948
16000	581783866
16100	585495224
16200	588779065
16300	610513013
16400	603334037
16500	626936563
16600	626401563
16700	625665603
16800	653175642
16900	679804399
17000	688713921
17100	681352702
17200	676981166
17300	698352122
17400	676504285
17500	705873040
17600	699357717
17700	771279335
17800	717936471
17900	718423821
18000	745439008
18100	740745049
18200	761420573
18300	786893636
18400	814214932
18500	776237533
18600	801846938
18700	814120981
18800	815046310
18900	832300438
19000	828560145
19100	879198523
19200	879278005
19300	892116086
19400	901695268
19500	966207120
19600	996044732
19700	965291636
19800	987679477
19900	1002917563
20000	984926048
20100	1031695922
20200	1075643632
20300	1063322190
20400	1082058964
20500	1090029269
20600	1156514257
20700	1121253389
20800	1118739320
20900	1141880796
21000	1135287364
21100	1194042051
21200	1147543142
21300	1188627214
21400	1184746293
21500	1228594413
21600	1224420560
21700	1230024784
21800	1304559558
21900	1414696951
22000	1677428491
22100	1479348647
22200	1375388010
22300	1305940418
22400	1423540928
22500	1315926655
22600	1316480583
22700	1430165593
22800	1353254201
22900	1399783031
23000	1374915590
23100	1342707511
23200	1524656930
23300	1678433845
23400	1525157558
23500	1470576597
23600	1548501473
23700	1451711974
23800	1548124695
23900	1507286807
24000	1462655651
24100	1582951090
24200	1490071451
24300	1529634725
24400	1495739014
24500	1532263140
24600	1522070427
24700	1554255580
24800	1574136571
24900	1670160046
25000	1582159495
25100	2250951933
25200	1818158860
25300	2218747863
25400	3066819418
25500	1885900496
25600	2008829789
25700	3405131043
25800	2474146439
25900	2076189390
26000	2455170812
26100	2921922344
26200	3215258011
26300	2594142514
26400	2254922360
26500	2158992903
26600	2246421886
26700	2882303424
26800	2939191888
26900	3145806373
27000	2322280943
27100	2063607850
27200	2434717299
27300	2047486338
27400	2437206044
27500	2471390356
27600	2131798932
27700	2404108651
27800	2351680576
27900	3057698707
28000	2395873322
28100	2843399521
28200	2495496885
28300	2570576101
28400	2565481727
28500	2587432481
28600	2554315819
28700	2662386032
28800	3017249444
28900	2810968395
29000	2730846748
29100	2727833851
29200	2704587182
29300	2432991084
29400	2704223110
29500	2379937682
29600	2485387772
29700	2389925829
29800	2445103985
29900	2333749909
30000	2525411394
30100	2404200367
30200	2486630595
30300	2433642735
30400	2582423421
30500	2485127050
30600	2553983326
30700	2560662073
30800	2564615767
30900	2575228134
31000	2632703075
31100	2655227192
31200	2584090777
31300	2581755822
31400	2620318407
31500	2594238044
31600	2698136369
31700	2696366518
31800	2808015850
31900	2684927686
32000	2939873324
32100	3089976978
32200	3435501369
32300	3063425539
32400	2941383170
32500	2878412032
32600	3999486380
32700	3187631285
32800	3376508485
32900	3870246480
33000	4002023671
33100	4177567008
33200	3909981867
33300	4183585061
33400	4258169800
33500	4095377676
33600	3956761947
33700	3766825005
33800	3636052392
33900	3341700156
34000	3080494223
34100	3231362012
34200	3374899074
34300	3229087646
34400	3152189779
34500	3462625164
34600	3193290505
34700	3712013305
34800	3336232463
34900	3300341537
35000	3371264702
35100	3462385778
35200	3389132666
35300	3388255944
35400	3345206126
35500	3483567369
35600	3570927728
35700	3450326192
35800	3500010522
35900	3670431275
36000	3437290044
36100	3491847069
36200	3518535429
36300	3651598901
36400	3543615530
36500	3632383079
36600	3493783693
36700	3534058218
36800	3507364113
36900	3581422467
37000	3810790155
37100	3680558889
37200	3612390777
37300	3885681133
37400	4496394890
37500	4414778479
37600	7353680516
37700	4760990136
37800	4547804730
37900	4784013364
38000	4544333619
38100	4357763640
38200	4492270541
38300	4365498505
38400	4429179032
38500	4340839572
38600	4241300508
38700	4122136139
38800	4330140642
38900	4236930419
39000	4174324435
39100	4248144400
39200	4035341211
39300	4057674479
39400	4162806381
39500	4132770926
39600	4241929009
39700	4228421763
39800	4293618463
39900	4450013513
40000	4457015009
40100	4499672089
40200	5993553956
40300	5657728624
40400	4718006836
40500	4652975219
40600	5097420488
40700	5257693772
40800	4891533686
40900	4755874824
41000	4763941768
41100	4783064102
41200	5264016620
41300	4603190327
41400	4804336631
41500	4659601744
41600	4603474588
41700	4712202239
41800	4783150126
41900	4805507360
42000	4656943669
42100	4663540173
42200	4785401297
42300	4770542812
42400	4636362015
42500	5160713540
42600	5528581479
42700	5567020591
42800	7340870473
42900	5707198515
43000	5356716936
43100	5322342981
43200	5115884196
43300	4922995365
43400	4863175541
43500	4748224160
43600	4745500028
43700	4745887968
43800	5033539827
43900	4816980756
44000	4797078077
44100	4902946150
44200	8308440633
44300	6547782753
44400	5553975855
44500	5599057427
44600	5698560674
44700	5561896755
44800	5086099996
44900	5263552829
45000	5051352663
45100	5389424503
45200	5179598202
45300	5088952067
45400	5108170153
45500	5254843585
45600	5182716160
45700	5304500532
45800	5364086446
45900	5388900552
46000	5548366426
46100	5549999193
46200	5776266695
46300	5499983700
46400	5518866111
46500	5549644167
46600	5573007699
46700	5631618060
46800	5582028097
46900	5478492373
47000	5599428291
47100	5615290488
47200	5536264549
47300	5528187283
47400	5576511766
47500	5593730334
47600	5654941645
47700	5679468718
47800	5760194720
47900	5995264952
48000	5950937462
48100	6080221067
48200	5980672484
48300	5975029018
48400	6088095021
48500	5844558606
48600	5866724402
48700	6092792466
48800	5888442274
48900	6085243494
49000	6074905853
49100	6066876111
49200	5974756045
49300	5979856321
49400	6048381623
49500	6079950592
49600	6091944367
49700	6137542438
49800	6133196139
49900	6298551931
50000	6461835532
50100	6675871851
50200	6517098746
50300	6478458418
50400	6437254177
50500	6313826284
50600	6511638788
50700	7026728425
50800	6899185131
50900	6567095250
51000	7171633225
51100	7022928168
51200	6879281972
51300	6779549075
51400	6777834684
51500	6795331080
51600	7305105429
51700	7569346159
51800	6702377742
51900	7465795333
52000	6955295115
52100	6878319884
52200	6846928345
52300	7028047848
52400	8673627108
52500	8405921687
52600	8790981581
52700	7612318844
52800	7586597910
52900	7507661930
53000	8353878770
53100	7461982110
53200	7081200093
53300	7336854127
53400	7681054079
53500	7322115133
53600	7375105630
53700	7275506930
53800	7224786154
53900	7325911290
54000	7325382632
54100	7833215695
54200	7676879371
54300	7564823029
54400	7384655117
54500	7617672346
54600	7686372002
54700	7683702101
54800	7826684371
54900	7522933969
55000	7763181461
55100	8065997581
55200	7584959151
55300	7585042199
55400	7669857943
55500	7740846954
55600	7693721580
55700	7810239425
55800	7911029260
55900	8151260126
56000	7895762388
56100	8123510507
56200	8229355878
56300	8190857792
56400	7879953526
56500	8052205611
56600	8031524175
56700	7730524989
56800	7791980272
56900	7766455365
57000	8051602706
57100	8317931679
57200	8539463308
57300	8687349682
57400	9247550447
57500	8468131424
57600	9069286438
57700	8405204451
57800	8308824398
57900	8533877914
58000	8630871926
58100	8459701786
58200	8386920049
58300	8425958153
58400	8512287070
58500	8528265306
58600	8717553399
58700	8761258554
58800	8663745923
58900	8614066595
59000	8776466908
59100	8722552930
59200	8783105331
59300	9095555938
59400	10129334514
59500	9777741413
59600	9420954400
59700	9282766370
59800	9330430884
59900	9202496027
60000	9104453846
60100	9519472449
60200	9566821131
60300	9274692798
60400	9149011229
60500	9133415554
60600	9180129695
60700	9191743344
60800	9262349513
60900	9426064513
61000	9575808877
61100	9708765384
61200	9999286715
61300	9452862218
61400	9352039296
61500	9213991970
61600	9129256073
61700	9362163815
61800	9510093746
61900	9855787883
62000	9923468218
62100	9832655665
62200	9729090619
62300	9685505779
62400	10188251382
62500	19450996303
62600	13934070947
62700	16445012637
62800	13678202799
62900	12478573676
63000	13271987119
63100	11748508676
63200	12509975400
63300	13804675380
63400	12051129034
63500	13694918027
63600	13347664775
63700	12563044153
63800	13544237754
63900	22035855955
64000	17729367888
64100	15565843646
64200	12080975640
64300	11302153085
64400	13006749753
64500	15070787021
64600	15589618506
64700	15982314389
64800	15243386098
64900	13614152267
65000	14343154995
65100	13512664867
65200	14186281513
65300	13912554358
65400	14906698901
65500	14900725719
65600	16823732030
65700	20699771577
65800	15871341275
65900	14579915397
66000	16816703386
66100	15485614130
66200	19272645854
66300	18599835737
66400	18599880988
66500	17711977305
66600	20279377308
66700	20442623976
66800	18659896727
66900	20865170492
67000	16872207326
67100	14207100011
67200	14314067102
67300	15249619618
67400	16657989997
67500	18136130450
67600	24603863988
67700	21894871268
67800	15454360369
67900	14896729266
68000	14314431392
68100	14047782469
68200	17338979657
68300	21599527723
68400	18449224264
68500	19920704685
68600	14965109533
68700	15032622661
68800	14367308956
68900	17465395342
69000	21054404025
69100	20701460988
69200	16719178297
69300	22313325392
69400	20262763140
69500	20893682647
69600	16042556317
69700	15644841130
69800	21904173213
69900	32772972020
70000	34351272492
70100	34637656796
70200	27460138904
70300	34182258278
70400	17260053850
70500	14426031430
70600	14098532618
70700	17895370298
70800	26282824994
70900	21119544917
71000	17891349062
71100	16179787277
71200	19406475043
71300	18830578515
71400	25090452944
71500	22650724024
71600	19648105642
71700	17823985057
71800	15875537733
71900	15128616397
72000	17327157687
72100	20718090970
72200	22099768559
72300	31417364233
72400	24939265942
72500	19401811216
72600	17663534553
72700	19402615721
72800	19285220405
72900	17354747068
73000	18551327707
73100	17890592505
73200	28642546704
73300	24042830838
73400	31485799133
73500	25851414762
73600	24633494512
73700	20434939657
73800	16819110842
73900	17350942895
74000	18186889115
74100	18717567053
74200	30043218461
74300	20487026946
74400	18968380614
74500	17291200619
74600	17180726337
74700	17291638834
74800	18488907903
74900	17241726017
75000	16485721233
75100	16710656424
75200	17722206884
75300	39829068937
75400	22483339127
75500	20761197019
75600	22434424251
75700	22062484149
75800	20894986309
75900	19111117734
76000	17635421628
76100	30358171457
